x,y
14.819982,101.648784
14.823729,101.686755
14.823917,101.688089
14.823946,101.688099
14.853179,101.655527
14.852864,101.654441
14.852781,101.654095
14.844981,101.646938
14.844679,101.647016
14.851572,101.654434
14.851218,101.654493
14.851088,101.654475
14.851002,101.654459
14.850951,101.654950
14.851433,101.654989
14.851586,101.654992
14.852988,101.658472
14.852707,101.657383
14.852692,101.657344
14.852669,101.657310
14.852633,101.657288
14.852399,101.657203
14.843780,101.645333
14.844026,101.646236
14.845460,101.646809
14.845776,101.648111
14.845823,101.677565
14.845961,101.677573
14.846089,101.677569
14.846606,101.677476
14.847583,101.677282
14.847632,101.677286
14.847659,101.677318
14.847865,101.678153
14.843034,101.680437
14.843149,101.680195
14.843701,101.680280
14.842983,101.646524
14.842987,101.646787
14.843184,101.647442
14.852921,101.663970
14.852957,101.663962
14.852994,101.663967
14.853028,101.663985
14.853054,101.664013
14.853070,101.664048
14.853074,101.664080
14.853069,101.664112
14.853056,101.664141
14.853036,101.664165
14.853010,101.664183
14.852981,101.664193
14.852950,101.664194
14.852914,101.664184
14.852883,101.664162
14.852861,101.664131
14.852850,101.664094
14.852851,101.664056
14.852865,101.664019
14.852889,101.663990
14.852921,101.663970
14.824802,101.650790
14.824892,101.650577
14.824952,101.650491
14.825108,101.650368
14.825178,101.650318
14.825228,101.650218
14.825247,101.649913
14.825226,101.649536
14.824483,101.646287
14.824342,101.645794
14.824226,101.645538
14.824094,101.645192
14.824050,101.645014
14.823976,101.644627
14.823881,101.644363
14.818465,101.644724
14.818540,101.644949
14.818540,101.645164
14.818544,101.645539
14.818552,101.645724
14.818514,101.646404
14.818409,101.647088
14.818230,101.647494
14.818216,101.647626
14.818227,101.647797
14.818380,101.648501
14.829924,101.683960
14.830023,101.683421
14.830046,101.683076
14.830038,101.682778
14.829984,101.682314
14.829836,101.681916
14.829538,101.681461
14.829007,101.680894
14.828530,101.680402
14.827902,101.679884
14.827383,101.679214
14.826995,101.678532
14.826090,101.677325
14.825975,101.677297
14.825675,101.677355
14.825198,101.677398
14.824981,101.677442
14.824575,101.677590
14.824298,101.677621
14.824129,101.677608
14.824037,101.677524
14.823654,101.674633
14.823638,101.674329
14.823655,101.674203
14.823729,101.674137
14.823824,101.674080
14.823908,101.674070
14.824001,101.674101
14.824168,101.674211
14.824302,101.674212
14.824527,101.674162
14.824613,101.674104
14.824653,101.674021
14.824686,101.673885
14.824735,101.673691
14.824774,101.673593
14.824815,101.673558
14.824856,101.673528
14.824875,101.673477
14.824877,101.673413
14.824735,101.672724
14.824517,101.671257
14.837629,101.681922
14.837980,101.682500
14.838199,101.682946
14.838418,101.683439
14.838593,101.682322
14.839096,101.683188
14.845508,101.678295
14.845344,101.678198
14.843763,101.678020
14.843763,101.678020
14.843616,101.677272
14.843644,101.676712
14.843785,101.676466
14.843994,101.676289
14.845006,101.676299
14.845006,101.676299
14.845076,101.676569
14.845046,101.676800
14.844953,101.677069
14.844999,101.677272
14.845207,101.677601
14.845320,101.677947
14.845344,101.678198
14.846521,101.679631
14.846887,101.680652
14.847172,101.679146
14.845425,101.679542
14.847643,101.683984
14.850302,101.683749
14.851023,101.656904
14.851249,101.657733
14.852446,101.658999
14.852737,101.659037
14.852438,101.657865
14.852229,101.658142
14.852446,101.658999
14.850713,101.655635
14.851023,101.656904
14.846809,101.634634
14.847105,101.635168
14.847279,101.635578
14.847634,101.637064
14.848264,101.639602
14.848500,101.640589
14.849086,101.642905
14.849667,101.645173
14.849754,101.645563
14.849844,101.645952
14.849866,101.646298
14.849835,101.646461
14.849761,101.646575
14.850732,101.663959
14.850771,101.663924
14.850878,101.663747
14.850989,101.663594
14.851107,101.663495
14.851216,101.663418
14.851357,101.663352
14.851838,101.663213
14.852014,101.663186
14.852272,101.663177
14.852436,101.663188
14.852565,101.663228
14.852685,101.663318
14.852957,101.663962
14.843943,101.679418
14.843907,101.679445
14.843770,101.679999
14.843701,101.680280
14.843633,101.680706
14.843556,101.681563
14.839504,101.682164
14.839760,101.682946
14.824841,101.687918
14.824861,101.687769
14.824812,101.686729
14.823946,101.688099
14.823985,101.688102
14.824247,101.688046
14.824841,101.687918
14.850216,101.679362
14.850215,101.679398
14.850212,101.679450
14.849719,101.680249
14.849486,101.680590
14.849293,101.681070
14.851276,101.655739
14.850713,101.655635
14.850253,101.655565
14.850167,101.655574
14.850120,101.655680
14.850287,101.656198
14.850525,101.657028
14.850800,101.657821
14.850878,101.657827
14.851249,101.657733
14.851596,101.657654
14.851678,101.657620
14.851723,101.657562
14.851781,101.656718
14.851515,101.656785
14.851023,101.656904
14.850525,101.657028
14.851723,101.657562
14.851685,101.657411
14.851515,101.656785
14.851405,101.656303
14.851276,101.655739
14.851254,101.655583
14.851781,101.656718
14.851762,101.656553
14.851722,101.656379
14.851669,101.656250
14.851405,101.656303
14.768874,101.708513
14.768595,101.708913
14.768497,101.709043
14.768497,101.709043
14.769377,101.709568
14.769850,101.709737
14.770319,101.710003
14.770952,101.710241
14.771374,101.710483
14.771486,101.710501
14.771621,101.710497
14.772240,101.710622
14.773142,101.710865
14.773555,101.710932
14.774470,101.711249
14.774826,101.711458
14.800382,101.716651
14.800413,101.716524
14.800459,101.716332
14.800433,101.715180
14.800583,101.715208
14.800756,101.715267
14.800819,101.715276
14.800863,101.715289
14.800992,101.715350
14.800963,101.715164
14.800967,101.714904
14.800967,101.714653
14.800999,101.714352
14.801052,101.714078
14.801061,101.713948
14.801097,101.713836
14.801242,101.713822
14.801586,101.713957
14.801775,101.713939
14.802138,101.713779
14.800992,101.715350
14.801470,101.715269
14.801926,101.714956
14.802048,101.714371
14.802138,101.713779
14.802182,101.713483
14.802207,101.713217
14.802200,101.713125
14.802168,101.713055
14.801987,101.712782
14.801573,101.712350
14.801160,101.712068
14.801003,101.712068
14.800814,101.712162
14.800707,101.712162
14.800563,101.712081
14.800249,101.711798
14.800132,101.711744
14.799980,101.711722
14.799526,101.711803
14.799365,101.711852
14.799069,101.711906
14.798763,101.711946
14.798578,101.712029
14.798442,101.712102
14.765279,101.707321
14.765505,101.707518
14.765601,101.707621
14.765697,101.707746
14.765766,101.707858
14.765926,101.707993
14.767039,101.708670
14.767327,101.708813
14.767468,101.708889
14.767679,101.708991
14.767745,101.709019
14.767900,101.709086
14.767988,101.709126
14.768068,101.709145
14.768130,101.709148
14.768185,101.709141
14.768294,101.709114
14.768497,101.709043
14.799419,101.711318
14.799526,101.711803
14.770497,101.716545
14.770476,101.715635
14.803802,101.698333
14.803766,101.697456
14.803734,101.696712
14.809519,101.695911
14.808838,101.695868
14.808172,101.695854
14.807811,101.695862
14.807434,101.695862
14.807291,101.695867
14.806109,101.694781
14.806120,101.695500
14.771738,101.718930
14.771329,101.718849
14.771302,101.718835
14.771468,101.718238
14.771649,101.717416
14.785267,101.731360
14.785327,101.729817
14.785344,101.729446
14.785346,101.729425
14.778866,101.722779
14.778034,101.722506
14.776910,101.722318
14.806949,101.696459
14.806967,101.696935
14.801573,101.696872
14.801694,101.698519
14.807474,101.725468
14.808013,101.725769
14.808520,101.726201
14.783213,101.731532
14.783198,101.732143
14.783140,101.732735
14.783129,101.732797
14.803766,101.697456
14.804954,101.697542
14.802745,101.700313
14.802481,101.700265
14.802439,101.700198
14.802417,101.699838
14.802417,101.698438
14.791183,101.729962
14.791004,101.730804
14.790664,101.732449
14.775036,101.719299
14.774821,101.719374
14.774834,101.719580
14.774870,101.719643
14.775129,101.719758
14.766258,101.719682
14.767346,101.719411
14.767399,101.719405
14.767443,101.719417
14.767475,101.719454
14.767509,101.719542
14.767525,101.719691
14.767558,101.720040
14.767644,101.720484
14.767751,101.720911
14.767794,101.721019
14.767866,101.721162
14.768139,101.721421
14.768220,101.721484
14.768265,101.721506
14.768342,101.721503
14.768536,101.721460
14.768684,101.721414
14.768894,101.721337
14.768959,101.721312
14.769037,101.721307
14.769229,101.721318
14.769887,101.721331
14.770321,101.721328
14.770546,101.721307
14.770735,101.721323
14.771060,101.721366
14.771220,101.721382
14.771380,101.721384
14.771631,101.721366
14.771826,101.721330
14.772119,101.721236
14.772411,101.721196
14.772824,101.721191
14.773331,101.721138
14.773573,101.721138
14.773999,101.721165
14.774574,101.721250
14.775071,101.721224
14.775175,101.721187
14.775226,101.721160
14.775290,101.721097
14.775341,101.720927
14.775372,101.720768
14.775386,101.720604
14.776468,101.714194
14.776421,101.714249
14.776408,101.714290
14.776403,101.714334
14.776412,101.714386
14.776432,101.714455
14.776468,101.714509
14.776698,101.714558
14.773079,101.715209
14.772815,101.716555
14.772891,101.716569
14.774089,101.716775
14.774532,101.716852
14.806689,101.702854
14.806684,101.702390
14.806604,101.701615
14.806617,101.701512
14.806644,101.701472
14.807205,101.701165
14.807272,101.701144
14.807474,101.701077
14.808446,101.700695
14.800568,101.698652
14.800653,101.698649
14.801631,101.698537
14.801694,101.698519
14.802417,101.698438
14.803216,101.698366
14.803745,101.698339
14.803802,101.698333
14.804198,101.698348
14.804979,101.698429
14.806837,101.698450
14.805015,101.699838
14.805038,101.699807
14.805042,101.699744
14.805006,101.699569
14.804979,101.698429
14.804956,101.697618
14.804954,101.697542
14.804909,101.696533
14.804819,101.695677
14.804804,101.695314
14.804822,101.694635
14.775902,101.713668
14.776145,101.713876
14.776316,101.714066
14.776468,101.714194
14.776733,101.714222
14.787113,101.726254
14.787530,101.726379
14.776854,101.720331
14.776891,101.720703
14.776930,101.721044
14.776927,101.721182
14.776894,101.721434
14.776872,101.721676
14.776910,101.722318
14.776926,101.722744
14.808446,101.700695
14.808376,101.699686
14.808367,101.699063
14.809797,101.695001
14.809359,101.695161
14.809117,101.695231
14.808798,101.695283
14.808172,101.695363
14.808127,101.695374
14.808172,101.695854
14.808161,101.696499
14.803274,101.692165
14.803395,101.691738
14.803444,101.691518
14.786317,101.726945
14.786325,101.726736
14.786385,101.726682
14.786430,101.726548
14.793318,101.691875
14.792848,101.692218
14.790979,101.693655
14.777087,101.717624
14.776989,101.718099
14.802120,101.706072
14.801290,101.705825
14.800954,101.705789
14.800595,101.705731
14.800235,101.705659
14.799912,101.705645
14.799486,101.705567
14.787301,101.727039
14.786772,101.726990
14.786664,101.726967
14.786317,101.726945
14.785892,101.726940
14.785856,101.726927
14.785883,101.726317
14.785910,101.726273
14.786503,101.726335
14.787018,101.731160
14.787005,101.730778
14.786987,101.729781
14.787005,101.729157
14.787194,101.728282
14.787230,101.728013
14.787301,101.727039
14.787364,101.726747
14.787530,101.726379
14.787710,101.725971
14.788082,101.725293
14.788285,101.725033
14.788401,101.724804
14.788576,101.724198
14.788684,101.723592
14.788912,101.721813
14.806472,101.693706
14.807497,101.693914
14.808031,101.693865
14.808439,101.693802
14.808475,101.693768
14.808491,101.693718
14.808504,101.693524
14.808461,101.693266
14.808398,101.693032
14.808373,101.692982
14.808982,101.692649
14.775534,101.717579
14.775491,101.717081
14.774607,101.717183
14.773905,101.717099
14.772334,101.716843
14.770919,101.716618
14.770497,101.716545
14.769772,101.716424
14.769502,101.716380
14.769206,101.716326
14.768847,101.716282
14.767914,101.716210
14.767429,101.716156
14.766050,101.716050
14.806958,101.693225
14.806662,101.692900
14.806662,101.692864
14.806815,101.692568
14.806864,101.692361
14.807017,101.691720
14.807080,101.691531
14.776891,101.720703
14.775290,101.721097
14.770497,101.716545
14.770418,101.716712
14.770380,101.716860
14.770354,101.717060
14.770339,101.717441
14.770353,101.717575
14.770374,101.717631
14.770401,101.717654
14.770440,101.717661
14.770839,101.717610
14.771649,101.717416
14.771886,101.717353
14.772119,101.717316
14.786503,101.726335
14.786556,101.725868
14.786583,101.725769
14.787118,101.725769
14.787710,101.725971
14.806031,101.695510
14.806070,101.696450
14.806245,101.697258
14.806285,101.697383
14.806405,101.697602
14.806725,101.698155
14.806827,101.698361
14.781881,101.732417
14.782464,101.731557
14.771908,101.724352
14.771462,101.724008
14.771343,101.725015
14.771405,101.724575
14.771438,101.724191
14.771462,101.724008
14.771493,101.723765
14.771489,101.723647
14.771473,101.723516
14.771365,101.723104
14.771265,101.722829
14.771251,101.722726
14.771266,101.722443
14.771293,101.722165
14.771380,101.721384
14.798253,101.707231
14.798641,101.705443
14.801692,101.695952
14.801663,101.694731
14.805989,101.691491
14.805933,101.692224
14.807127,101.732023
14.807000,101.732088
14.806922,101.732125
14.806828,101.732084
14.806240,101.731743
14.786987,101.729781
14.786401,101.729679
14.786215,101.729647
14.785344,101.729446
14.784317,101.729561
14.784389,101.729247
14.784413,101.729115
14.784445,101.728923
14.784436,101.728771
14.769951,101.712723
14.770005,101.713362
14.805699,101.695553
14.806031,101.695510
14.806120,101.695500
14.806745,101.695446
14.807012,101.695426
14.807239,101.695415
14.808127,101.695374
14.809534,101.696598
14.809059,101.696549
14.808650,101.696540
14.808161,101.696499
14.807849,101.696482
14.807346,101.696454
14.807183,101.696445
14.806949,101.696459
14.806070,101.696450
14.805948,101.696451
14.805486,101.696463
14.804909,101.696533
14.803763,101.696710
14.803734,101.696712
14.803293,101.696746
14.802282,101.696804
14.801573,101.696872
14.800835,101.696926
14.805492,101.699627
14.806451,101.699587
14.806954,101.699533
14.772119,101.717316
14.772236,101.717249
14.772265,101.717228
14.772294,101.717181
14.772334,101.716843
14.772366,101.716318
14.772424,101.715981
14.772790,101.715023
14.811558,101.694385
14.810963,101.694628
14.810145,101.694848
14.809797,101.695001
14.809802,101.695106
14.809754,101.695546
14.809566,101.696530
14.809534,101.696598
14.809463,101.696795
14.809382,101.697002
14.809283,101.697334
14.809180,101.698366
14.809195,101.698922
14.809200,101.699096
14.809199,101.699277
14.803293,101.696746
14.803241,101.695875
14.803181,101.694797
14.805714,101.694606
14.804858,101.694635
14.804822,101.694635
14.804267,101.694685
14.803619,101.694744
14.803181,101.694797
14.802852,101.694794
14.802828,101.694791
14.802336,101.694740
14.801663,101.694731
14.800839,101.694570
14.779379,101.719773
14.778958,101.719051
14.778828,101.719033
14.778424,101.719046
14.777262,101.719055
14.776553,101.719043
14.785441,101.731346
14.785461,101.732048
14.785493,101.732097
14.785812,101.732150
14.785873,101.732164
14.785849,101.732542
14.779866,101.712664
14.778932,101.712723
14.778742,101.712688
14.778489,101.712604
14.778379,101.712598
14.777941,101.712718
14.777530,101.712838
14.777333,101.712910
14.777264,101.712904
14.806827,101.698361
14.806837,101.698450
14.806954,101.699533
14.807124,101.700731
14.807169,101.700978
14.807205,101.701165
14.806827,101.698361
14.807115,101.698474
14.807895,101.698812
14.808217,101.698981
14.808367,101.699063
14.809199,101.699277
14.809512,101.699353
14.809926,101.699385
14.810242,101.699385
14.810445,101.699490
14.810731,101.699601
14.811253,101.699544
14.811529,101.699487
14.804956,101.697618
14.805675,101.697603
14.806231,101.697603
14.806405,101.697602
14.799486,101.705567
14.799226,101.705520
14.799055,101.705502
14.798641,101.705443
14.798342,101.705354
14.798279,101.705318
14.798243,101.705253
14.798254,101.705178
14.798656,101.704209
14.799940,101.700953
14.800245,101.699708
14.800568,101.698652
14.800835,101.696926
14.800817,101.696051
14.776926,101.722744
14.775624,101.722855
14.775147,101.722884
14.770919,101.716618
14.770845,101.717481
14.770839,101.717610
14.771380,101.721384
14.771349,101.721283
14.771353,101.721201
14.771394,101.720932
14.771443,101.720678
14.771468,101.720545
14.771488,101.720446
14.771594,101.719755
14.771738,101.718930
14.771841,101.718463
14.772119,101.717316
14.786164,101.732584
14.785849,101.732542
14.785740,101.732524
14.786662,101.732560
14.786172,101.732508
14.785346,101.729425
14.785399,101.728839
14.785420,101.728749
14.785465,101.728646
14.785513,101.728636
14.785636,101.728680
14.785346,101.729425
14.784927,101.729355
14.784389,101.729247
14.780535,101.731763
14.780537,101.731842
14.780573,101.732029
14.780624,101.732181
14.780689,101.732338
14.780802,101.732551
14.780856,101.732732
14.780872,101.732857
14.780844,101.733018
14.780786,101.733243
14.780763,101.733375
14.780676,101.733578
14.780611,101.733691
14.780531,101.733744
14.780186,101.733801
14.779680,101.733919
14.779312,101.734015
14.779138,101.734096
14.778967,101.734230
14.778270,101.734643
14.777525,101.735035
14.777409,101.735088
14.777302,101.735123
14.777232,101.735166
14.777188,101.735247
14.777199,101.735375
14.777232,101.735638
14.777250,101.735888
14.777237,101.736040
14.777154,101.736545
14.776991,101.737154
14.776877,101.737674
14.776802,101.738366
14.776804,101.738765
14.776856,101.739511
14.777007,101.740707
14.777040,101.741083
14.777264,101.712904
14.777194,101.712898
14.777015,101.712871
14.776710,101.712835
14.776172,101.712907
14.805933,101.692224
14.805949,101.692262
14.806016,101.692280
14.806864,101.692361
14.809084,101.691109
14.808385,101.690867
14.807978,101.690675
14.807946,101.690651
14.807929,101.690612
14.807907,101.690336
14.807907,101.690336
14.807968,101.690319
14.808368,101.690265
14.808655,101.690198
14.809059,101.690135
14.809238,101.690122
14.809492,101.690172
14.807291,101.695867
14.807282,101.695826
14.807268,101.695759
14.807255,101.695601
14.807239,101.695415
14.804858,101.694635
14.804934,101.694192
14.804953,101.693897
14.804945,101.693654
14.804912,101.693187
14.804827,101.692559
14.804809,101.692218
14.804755,101.691446
14.804267,101.694685
14.804274,101.695722
14.806916,101.729640
14.806406,101.729702
14.798442,101.712102
14.798457,101.712185
14.798533,101.712597
14.798661,101.712937
14.798898,101.713571
14.799040,101.713958
14.799412,101.714999
14.800249,101.716514
14.800382,101.716651
14.800788,101.717143
14.800819,101.717269
14.800801,101.717399
14.800716,101.717664
14.800644,101.717821
14.800213,101.718364
14.800052,101.718633
14.799890,101.719073
14.799814,101.719324
14.799805,101.719621
14.785849,101.732542
14.785782,101.733152
14.785948,101.733177
14.813774,101.694107
14.813921,101.694373
14.813952,101.694456
14.813958,101.694510
14.813945,101.694582
14.813856,101.694970
14.813839,101.695007
14.813827,101.695019
14.813810,101.695025
14.813609,101.694959
14.813372,101.694879
14.812546,101.694550
14.812070,101.694467
14.811558,101.694385
14.811006,101.694085
14.810273,101.693683
14.809768,101.693403
14.809503,101.693191
14.808982,101.692649
14.808969,101.692604
14.808753,101.692262
14.808648,101.692113
14.808449,101.691830
14.710110,101.760519
14.710411,101.761362
14.710451,101.761582
14.710438,101.762062
14.710465,101.762309
14.710568,101.762650
14.710738,101.763126
14.710774,101.763288
14.710882,101.764033
14.711120,101.764975
14.711243,101.765418
14.711271,101.765463
14.711350,101.765458
14.711905,101.765348
14.712049,101.765384
14.712125,101.765451
14.712154,101.765576
14.712134,101.766016
14.712143,101.766061
14.712174,101.766079
14.713593,101.766067
14.715325,101.766169
14.715639,101.766147
14.715787,101.766088
14.716128,101.765864
14.716438,101.765693
14.716594,101.765657
14.717901,101.765505
14.715415,101.774709
14.715554,101.774552
14.715796,101.774314
14.715805,101.774274
14.715772,101.774232
14.715558,101.774027
14.715370,101.773803
14.715289,101.773673
14.715253,101.773520
14.715262,101.773372
14.715293,101.773237
14.715379,101.773085
14.715648,101.772847
14.715711,101.772721
14.715711,101.772614
14.715679,101.772456
14.715639,101.772371
14.715455,101.772106
14.715437,101.772021
14.715459,101.771891
14.715581,101.771662
14.715617,101.771554
14.715621,101.771465
14.715549,101.771168
14.715549,101.771106
14.715603,101.771043
14.715756,101.770980
14.715917,101.770877
14.716070,101.770818
14.716312,101.770779
14.716810,101.770668
14.716872,101.770585
14.716871,101.770489
14.716767,101.770177
14.716738,101.770082
14.716734,101.769974
14.716760,101.769842
14.716821,101.769753
14.716900,101.769674
14.717046,101.769634
14.717129,101.769625
14.717259,101.769625
14.717385,101.769607
14.717436,101.769584
14.717457,101.769504
14.717605,101.768884
14.717719,101.768355
14.735010,101.695804
14.735105,101.695185
14.735143,101.695072
14.735177,101.694992
14.735242,101.694887
14.735315,101.694742
14.735426,101.694399
14.735307,101.694216
14.735268,101.694015
14.735290,101.693819
14.735340,101.693647
14.735357,101.693544
14.735290,101.693314
14.735018,101.692183
14.734962,101.692085
14.734862,101.691941
14.734694,101.691782
14.734559,101.691750
14.734039,101.691796
14.733375,101.691827
14.732962,101.691926
14.732033,101.692078
14.731899,101.692146
14.731777,101.692262
14.731616,101.692527
14.731400,101.692725
14.731212,101.692994
14.731104,101.693111
14.730996,101.693142
14.730795,101.693165
14.730660,101.693214
14.730575,101.693219
14.730260,101.693129
14.730139,101.693070
14.730071,101.693043
14.726409,101.698990
14.726531,101.698691
14.726618,101.698528
14.726863,101.698083
14.726940,101.697881
14.726980,101.697729
14.726971,101.697599
14.726913,101.697446
14.726724,101.697181
14.726574,101.697013
14.726516,101.696921
14.726414,101.696589
14.726365,101.696433
14.726294,101.696276
14.726111,101.695894
14.726049,101.695673
14.725982,101.695296
14.725955,101.694983
14.725979,101.693972
14.726006,101.693703
14.726046,101.693627
14.726136,101.693483
14.726343,101.693245
14.726827,101.692900
14.727119,101.692729
14.727258,101.692595
14.727550,101.692168
14.727833,101.691657
14.728259,101.690853
14.728371,101.690755
14.728546,101.690647
14.728676,101.690602
14.728833,101.690607
14.729138,101.690723
14.729417,101.691244
14.729623,101.691760
14.729731,101.691980
14.729897,101.692231
14.729960,101.692379
14.730014,101.692626
14.730071,101.693043
14.730316,101.693574
14.730121,101.693241
14.730071,101.693043
14.760231,101.747647
14.760011,101.746997
14.759511,101.745443
14.759302,101.744825
14.758893,101.743534
14.758808,101.743276
14.758736,101.743101
14.758575,101.742882
14.758277,101.742520
14.758094,101.742334
14.757937,101.742195
14.757547,101.741880
14.756712,101.741163
14.756483,101.740916
14.755958,101.740355
14.755662,101.739996
14.755599,101.739892
14.755554,101.739776
14.755456,101.739403
14.755393,101.739174
14.755303,101.738820
14.755222,101.738434
14.755177,101.738066
14.755093,101.737751
14.754983,101.737610
14.754800,101.737554
14.754392,101.737478
14.753086,101.737379
14.752574,101.737321
14.752081,101.737298
14.751906,101.737272
14.751750,101.737225
14.751711,101.737192
14.751708,101.737132
14.751937,101.736621
14.752049,101.736468
14.752265,101.736289
14.752350,101.736181
14.752632,101.735642
14.752743,101.735367
14.752687,101.735301
14.752386,101.735140
14.751668,101.735019
14.751518,101.734973
14.751415,101.734860
14.751111,101.734646
14.750918,101.734610
14.750811,101.734651
14.750680,101.734727
14.750474,101.734902
14.750411,101.734933
14.749370,101.735160
14.749236,101.735002
14.749141,101.734821
14.749024,101.734404
14.748962,101.734274
14.748867,101.734143
14.748822,101.734040
14.748800,101.733928
14.748800,101.733749
14.748773,101.733618
14.748688,101.733488
14.748544,101.733318
14.748508,101.733228
14.748477,101.733062
14.748436,101.732995
14.748230,101.732779
14.748055,101.732429
14.747997,101.732380
14.747911,101.732380
14.747296,101.732461
14.747211,101.732451
14.747171,101.732407
14.747166,101.732214
14.747247,101.731226
14.747243,101.730921
14.747216,101.730661
14.747216,101.730356
14.747135,101.729687
14.746982,101.729315
14.746946,101.729189
14.746951,101.729005
14.747011,101.728727
14.747118,101.728511
14.747262,101.728343
14.747304,101.728213
14.747448,101.727397
14.747513,101.727191
14.747592,101.727085
14.747712,101.727023
14.747838,101.726965
14.747903,101.726889
14.747982,101.726816
14.749838,101.727090
14.723766,101.690915
14.723648,101.690974
14.723601,101.691100
14.723587,101.691225
14.723614,101.691316
14.723685,101.691347
14.725231,101.691620
14.725566,101.691679
14.725620,101.691710
14.725988,101.692034
14.726805,101.692859
14.726827,101.692900
14.739524,101.704411
14.739867,101.699899
14.750497,101.708898
14.750385,101.710230
14.704728,101.666051
14.704787,101.666062
14.704873,101.666077
14.704912,101.666079
14.704954,101.666077
14.705026,101.666069
14.705100,101.666059
14.705307,101.666020
14.705660,101.665974
14.705983,101.665968
14.706708,101.665982
14.707695,101.666026
14.708005,101.666112
14.708265,101.666228
14.708701,101.666368
14.708790,101.666368
14.708889,101.666345
14.709042,101.666349
14.709109,101.666368
14.709405,101.666502
14.709580,101.666543
14.709733,101.666556
14.710056,101.666529
14.710249,101.666561
14.710429,101.666632
14.710622,101.666753
14.710702,101.666789
14.710859,101.666816
14.711034,101.666879
14.711223,101.667000
14.711367,101.667050
14.711515,101.667135
14.711613,101.667166
14.711914,101.667346
14.712139,101.667440
14.712408,101.667516
14.712928,101.667620
14.713530,101.667808
14.713965,101.667822
14.714652,101.667871
14.714894,101.667857
14.714979,101.667839
14.715114,101.667786
14.715289,101.667678
14.715469,101.667530
14.715518,101.667467
14.715639,101.667252
14.715792,101.667054
14.716061,101.666812
14.716267,101.666596
14.716389,101.666376
14.716622,101.666062
14.716841,101.665823
14.717225,101.665282
14.717382,101.665027
14.717481,101.664864
14.717570,101.664680
14.717609,101.664466
14.717698,101.664018
14.717816,101.663590
14.717875,101.663376
14.717934,101.663233
14.718003,101.663060
14.718092,101.662785
14.718220,101.662438
14.718417,101.661928
14.718575,101.661562
14.718693,101.661123
14.718746,101.660766
14.718762,101.660328
14.718759,101.659927
14.718753,101.659722
14.718764,101.659578
14.718803,101.659429
14.718892,101.659256
14.718948,101.659113
14.718986,101.658986
14.719003,101.658877
14.719009,101.658716
14.718974,101.658532
14.718839,101.658253
14.718825,101.658056
14.718789,101.657939
14.718789,101.657899
14.718807,101.657867
14.719745,101.657495
14.719988,101.657351
14.720419,101.657320
14.720818,101.657270
14.721123,101.657302
14.721312,101.657302
14.721572,101.657347
14.721657,101.657342
14.721873,101.657253
14.721971,101.657226
14.722097,101.657149
14.722160,101.657060
14.722209,101.656952
14.722290,101.656548
14.722523,101.656238
14.722725,101.656023
14.722784,101.655920
14.722784,101.655498
14.722811,101.655300
14.722918,101.654973
14.722963,101.654717
14.723049,101.654551
14.723116,101.654349
14.723188,101.653797
14.723242,101.653694
14.723313,101.653492
14.723358,101.653254
14.723412,101.653101
14.723793,101.652478
14.723964,101.652343
14.724274,101.652051
14.724413,101.651872
14.724619,101.651557
14.724727,101.651445
14.724983,101.651131
14.725225,101.650916
14.725531,101.650768
14.725934,101.650521
14.726118,101.650382
14.726226,101.650319
14.726411,101.650249
14.726693,101.650144
14.727074,101.650045
14.727720,101.650072
14.727873,101.650112
14.728008,101.650112
14.728205,101.650081
14.728502,101.649976
14.728566,101.649989
14.728775,101.650108
14.728932,101.650153
14.729085,101.650144
14.729278,101.650063
14.729358,101.650049
14.729502,101.650134
14.729635,101.650334
14.729834,101.650508
14.729981,101.650550
14.730196,101.650492
14.730716,101.650255
14.730894,101.650070
14.731322,101.649976
14.731557,101.650060
14.731801,101.650086
14.732000,101.650160
14.732199,101.650208
14.732535,101.650408
14.732688,101.650587
14.732938,101.650877
14.733208,101.651030
14.733738,101.651188
14.733942,101.651230
14.734146,101.651167
14.734478,101.650977
14.734580,101.651025
14.734773,101.651172
14.734901,101.651214
14.735043,101.651193
14.735283,101.651014
14.735629,101.650861
14.735971,101.650761
14.736404,101.650819
14.736593,101.650824
14.736817,101.650998
14.737072,101.651104
14.737301,101.651146
14.737546,101.651193
14.737786,101.651357
14.737949,101.651536
14.738591,101.651799
14.738831,101.651815
14.739559,101.652105
14.739896,101.652186
14.740986,101.652154
14.741072,101.652172
14.741184,101.652222
14.741471,101.652410
14.741543,101.652513
14.741592,101.652545
14.741727,101.652540
14.741880,101.652576
14.741943,101.652608
14.742319,101.653137
14.742337,101.653245
14.742337,101.653420
14.742311,101.653617
14.742423,101.653819
14.742723,101.653806
14.742943,101.653689
14.743051,101.653685
14.743181,101.653712
14.743334,101.653788
14.744056,101.654017
14.744335,101.654087
14.744492,101.654060
14.744590,101.654023
14.744723,101.653957
14.744891,101.653819
14.745072,101.653750
14.745201,101.653685
14.745636,101.653514
14.745762,101.653451
14.746085,101.653389
14.746327,101.653240
14.746754,101.652832
14.747023,101.652603
14.747162,101.652500
14.747350,101.652316
14.747575,101.652069
14.747867,101.651791
14.748252,101.651374
14.724645,101.794405
14.724120,101.794647
14.724053,101.794665
14.723940,101.794657
14.723761,101.794624
14.723379,101.794509
14.737585,101.794178
14.737558,101.793738
14.737369,101.793244
14.737289,101.793069
14.737280,101.792778
14.737298,101.792737
